"","Date","X1","Player","#","Nation","Pos","Min","Tkl","TklW","Def 3rd","Mid 3rd","Att 3rd","Tkl.1","Att","Tkl%","Past","Press","Succ","%","Def 3rd.1","Mid 3rd.1","Att 3rd.1","Blocks","Sh","ShSv","Pass","Int","Clr","Err","Team","Opponent","X32","game_week"
"9454","9/16/19",1370,"Fabian Balbuena",4,"py PAR","CM",1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"West Ham","Aston Villa",NA,5
"9455","9/16/19",1371,"Andriy Yarmolenko",7,"ua UKR","CM",61,0,0,0,0,0,0,4,0,4,23,7,30.4,7,11,5,2,0,0,2,1,1,0,"West Ham","Aston Villa",NA,5
"9456","9/16/19",1359,"Neil Taylor",3,"wal WAL","LB",90,1,1,1,0,0,1,1,100,0,9,2,22.2,3,5,1,4,2,0,2,0,1,0,"Aston Villa","West Ham",NA,5
"9457","9/16/19",1360,"Tyrone Mings",40,"eng ENG","CB",90,1,1,0,1,0,0,0,NA,0,11,6,54.5,7,4,0,2,1,0,1,1,3,0,"Aston Villa","West Ham",NA,5
"9458","9/16/19",1361,"Bjorn Engels",22,"be BEL","CB",90,0,0,0,0,0,0,0,NA,0,5,4,80,2,3,0,1,1,0,0,3,4,0,"Aston Villa","West Ham",NA,5
"9459","9/16/19",1362,"Frederic Guilbert",24,"fr FRA","RB",84,3,2,3,0,0,1,4,25,3,24,8,33.3,14,8,2,7,1,0,6,5,4,0,"Aston Villa","West Ham",NA,5
"9460","9/16/19",1363,"Keinan Davis",39,"eng ENG","RW",6,0,0,0,0,0,0,1,0,1,3,2,66.7,0,2,1,0,0,0,0,0,0,0,"Aston Villa","West Ham",NA,5
"9461","9/16/19",1364,"Tom Heaton",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Aston Villa","West Ham",NA,5
"9462","9/16/19",1365,"Sebastien Haller",22,"fr FRA","FW",90,1,1,0,1,0,0,3,0,3,24,8,33.3,3,11,10,4,1,0,3,0,1,0,"West Ham","Aston Villa",NA,5
"9463","9/16/19",1366,"Felipe Anderson",8,"br BRA","CM",68,5,3,3,1,1,2,3,66.7,1,17,5,29.4,8,5,4,3,0,0,3,2,0,0,"West Ham","Aston Villa",NA,5
"9464","9/16/19",1375,"Angelo Ogbonna",21,"it ITA","CB",90,0,0,0,0,0,0,0,NA,0,13,5,38.5,9,3,1,1,1,0,0,0,6,0,"West Ham","Aston Villa",NA,5
"9465","9/16/19",1372,"Pablo Fornals",18,"es ESP","CM",29,1,0,1,0,0,1,2,50,1,17,3,17.6,8,6,3,1,0,0,1,0,0,0,"West Ham","Aston Villa",NA,5
"9466","9/16/19",1373,"Declan Rice",41,"eng ENG","DM,CM",90,5,4,4,1,0,1,3,33.3,2,32,9,28.1,18,10,4,5,0,0,5,2,3,0,"West Ham","Aston Villa",NA,5
"9467","9/16/19",1374,"Arthur Masuaku",26,"cd COD","LB,DM",66,4,1,1,2,1,2,3,66.7,1,12,4,33.3,5,5,2,1,0,0,1,0,0,0,"West Ham","Aston Villa",NA,5
"9468","9/16/19",1376,"Issa Diop",23,"fr FRA","CB",90,2,1,2,0,0,1,2,50,1,20,4,20,13,6,1,1,0,0,1,2,5,0,"West Ham","Aston Villa",NA,5
"9469","9/16/19",1377,"Ryan Fredericks",24,"eng ENG","RB",90,2,0,2,0,0,0,0,NA,0,13,3,23.1,9,3,1,0,0,0,0,1,2,0,"West Ham","Aston Villa",NA,5
"9470","9/16/19",1378,"Åukasz FabiaÅski",1,"pl POL","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"West Ham","Aston Villa",NA,5
"9471","9/20/19",1382,"Stuart Armstrong",17,"sco SCO","RW",3,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Southampton","Bournemouth",NA,6
"9472","9/20/19",1386,"Oriol Romeu",14,"es ESP","DM",90,11,8,4,5,2,10,16,62.5,6,33,17,51.5,7,20,6,2,0,0,2,2,3,0,"Southampton","Bournemouth",NA,6
"9473","9/20/19",1383,"Sofiane Boufal",19,"ma MAR","AM,LW",90,3,2,2,1,0,1,2,50,1,29,10,34.5,3,14,12,3,0,0,3,1,0,0,"Southampton","Bournemouth",NA,6
"9474","9/20/19",1384,"James Ward-Prowse",16,"eng ENG","CM,AM,WB",90,2,2,1,1,0,2,2,100,0,19,4,21.1,1,9,9,1,1,0,0,1,2,0,"Southampton","Bournemouth",NA,6
"9475","9/20/19",1385,"Pierre-Emile Hojbjerg",23,"dk DEN","DM,CM",90,4,3,1,2,1,1,5,20,4,22,11,50,5,15,2,2,0,0,2,0,2,0,"Southampton","Bournemouth",NA,6
"9476","9/20/19",1394,"Lewis Cook",16,"eng ENG","FW",14,0,0,0,0,0,0,1,0,1,5,2,40,2,1,2,0,0,0,0,0,0,0,"Bournemouth","Southampton",NA,6
"9477","9/20/19",1395,"Callum Wilson",13,"eng ENG","FW",90,1,1,0,1,0,0,3,0,3,47,12,25.5,3,23,21,0,0,0,0,0,0,0,"Bournemouth","Southampton",NA,6
"9478","9/20/19",1396,"Joshua King",7,"no NOR","CM",89,1,1,1,0,0,0,0,NA,0,25,5,20,5,10,10,1,0,0,1,0,1,0,"Bournemouth","Southampton",NA,6
"9479","9/20/19",1397,"Andrew Surman",6,"eng ENG","CM",1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Bournemouth","Southampton",NA,6
"9480","9/20/19",1398,"Philip Billing",29,"dk DEN","CM",90,3,2,0,2,1,0,2,0,2,32,10,31.3,14,17,1,4,1,0,3,5,5,0,"Bournemouth","Southampton",NA,6
"9481","9/20/19",1399,"Jefferson Lerma",8,"co COL","CM",90,2,2,1,1,0,0,0,NA,0,16,5,31.3,6,10,0,1,1,0,0,1,5,0,"Bournemouth","Southampton",NA,6
"9482","9/20/19",1387,"Cedric Soares",2,"pt POR","RB,LB,WB",90,5,4,3,1,1,2,2,100,0,22,7,31.8,9,8,5,1,0,0,1,0,6,0,"Southampton","Bournemouth",NA,6
"9483","9/20/19",1388,"Jannik Vestergaard",4,"dk DEN","CB",90,1,0,1,0,0,0,1,0,1,9,0,0,7,2,0,5,1,0,4,0,5,0,"Southampton","Bournemouth",NA,6
"9484","9/20/19",1389,"Jan Bednarek",35,"pl POL","CB",90,2,2,1,1,0,2,4,50,2,10,6,60,7,3,0,3,0,0,3,5,13,1,"Southampton","Bournemouth",NA,6
"9485","9/20/19",1390,"Kevin Danso",38,"at AUT","RB,CB",45,3,1,1,2,0,3,3,100,0,6,3,50,2,4,0,1,0,0,1,0,4,0,"Southampton","Bournemouth",NA,6
"9486","9/20/19",1391,"Ryan Bertrand",21,"eng ENG","LB",45,0,0,0,0,0,0,0,NA,0,2,2,100,0,1,1,0,0,0,0,0,0,0,"Southampton","Bournemouth",NA,6
"9487","9/20/19",1392,"Angus Gunn",28,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,1,1,100,1,0,0,0,0,0,0,0,0,0,"Southampton","Bournemouth",NA,6
"9488","9/20/19",1393,"Dominic Solanke",9,"eng ENG","FW",76,0,0,0,0,0,0,1,0,1,42,9,21.4,5,20,17,0,0,0,0,2,0,0,"Bournemouth","Southampton",NA,6
"9489","9/20/19",1379,"Che Adams",10,"eng ENG","FW",76,0,0,0,0,0,0,2,0,2,20,6,30,0,8,12,1,0,0,1,0,0,0,"Southampton","Bournemouth",NA,6
"9490","9/20/19",1380,"Danny Ings",9,"eng ENG","FW",14,0,0,0,0,0,0,0,NA,0,3,1,33.3,0,1,2,0,0,0,0,0,0,0,"Southampton","Bournemouth",NA,6
"9491","9/20/19",1381,"Nathan Redmond",22,"eng ENG","FW,RW,AM",87,2,2,0,1,1,1,4,25,3,35,14,40,1,12,22,0,0,0,0,0,1,0,"Southampton","Bournemouth",NA,6
"9492","9/20/19",1403,"Nathan Ake",5,"nl NED","CB",90,1,0,1,0,0,0,1,0,1,11,3,27.3,10,1,0,3,2,0,1,0,5,0,"Bournemouth","Southampton",NA,6
"9493","9/20/19",1400,"Harry Wilson",22,"wal WAL","CM",62,0,0,0,0,0,0,1,0,1,15,2,13.3,6,9,0,0,0,0,0,0,1,0,"Bournemouth","Southampton",NA,6
"9494","9/20/19",1401,"Ryan Fraser",24,"sco SCO","CM",28,0,0,0,0,0,0,1,0,1,9,1,11.1,4,3,2,0,0,0,0,0,0,0,"Bournemouth","Southampton",NA,6
"9495","9/20/19",1402,"Diego Rico",21,"es ESP","LB",90,2,2,2,0,0,1,1,100,0,21,7,33.3,12,8,1,5,0,0,5,5,11,0,"Bournemouth","Southampton",NA,6
"9496","9/20/19",1404,"Steve Cook",3,"eng ENG","CB",90,0,0,0,0,0,0,0,NA,0,3,2,66.7,3,0,0,3,3,0,0,2,26,0,"Bournemouth","Southampton",NA,6
"9497","9/20/19",1405,"Jack Stacey",17,"eng ENG","RB",90,2,1,2,0,0,0,0,NA,0,15,1,6.7,13,1,1,3,2,0,1,1,1,0,"Bournemouth","Southampton",NA,6
"9498","9/20/19",1406,"Aaron Ramsdale",12,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Bournemouth","Southampton",NA,6
"9499","9/21/19",1504,"Jordan Pickford",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Everton","Sheffield Utd",NA,6
"9500","9/21/19",1508,"Ben Osborn",23,"eng ENG","CM",8,0,0,0,0,0,0,0,NA,0,3,0,0,0,1,2,0,0,0,0,0,0,0,"Sheffield Utd","Everton",NA,6
"9501","9/21/19",1505,"Callum Robinson",11,"ie IRL","FW",61,0,0,0,0,0,0,0,NA,0,9,1,11.1,1,2,6,0,0,0,0,0,1,0,"Sheffield Utd","Everton",NA,6
"9502","9/21/19",1506,"Lys Mousset",22,"fr FRA","FW",29,1,0,0,1,0,0,0,NA,0,5,0,0,0,1,4,0,0,0,0,0,0,0,"Sheffield Utd","Everton",NA,6
"9503","9/21/19",1507,"Oliver McBurnie",9,"sco SCO","FW",82,1,0,1,0,0,0,1,0,1,20,4,20,5,8,7,0,0,0,0,1,5,0,"Sheffield Utd","Everton",NA,6
"9504","9/21/19",1516,"John Egan",12,"ie IRL","CB",90,4,2,3,1,0,2,3,66.7,1,7,2,28.6,4,3,0,2,1,0,1,3,14,0,"Sheffield Utd","Everton",NA,6
"9505","9/21/19",1517,"Chris Basham",6,"eng ENG","CB,CM",90,5,3,3,2,0,3,5,60,2,13,4,30.8,12,0,1,1,0,0,1,1,8,0,"Sheffield Utd","Everton",NA,6
"9506","9/21/19",1518,"Dean Henderson",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Sheffield Utd","Everton",NA,6
"9507","9/21/19",1519,"Joelinton",9,"br BRA","FW",90,1,1,0,1,0,0,1,0,1,22,8,36.4,0,11,11,0,0,0,0,1,0,0,"Newcastle Utd","Brighton",NA,6
"9508","9/21/19",1520,"Christian Atsu",30,"gh GHA","LW,RW",90,2,2,1,0,1,1,1,100,0,26,7,26.9,7,13,6,3,0,0,3,0,2,0,"Newcastle Utd","Brighton",NA,6
"9509","9/21/19",1521,"Miguel Almiron",24,"py PAR","RW",72,3,2,1,1,1,0,2,0,2,29,4,13.8,9,13,7,1,0,0,1,1,0,0,"Newcastle Utd","Brighton",NA,6
"9510","9/21/19",1509,"John Fleck",4,"sco SCO","CM,DM",90,4,1,1,2,1,4,9,44.4,5,21,4,19,7,10,4,5,2,0,3,1,3,0,"Sheffield Utd","Everton",NA,6
"9511","9/21/19",1510,"John Lundstram",7,"eng ENG","CM,DM",90,2,2,2,0,0,1,4,25,3,18,3,16.7,3,10,5,2,1,0,1,3,4,0,"Sheffield Utd","Everton",NA,6
"9512","9/21/19",1511,"Oliver Norwood",16,"nir NIR","DM",63,2,1,1,1,0,1,2,50,1,9,1,11.1,6,3,0,1,0,0,1,2,1,0,"Sheffield Utd","Everton",NA,6
"9513","9/21/19",1512,"Phil Jagielka",15,"eng ENG","CB",27,0,0,0,0,0,0,0,NA,0,2,0,0,1,1,0,1,1,0,0,0,6,0,"Sheffield Utd","Everton",NA,6
"9514","9/21/19",1513,"Enda Stevens",3,"ie IRL","WB",90,3,0,2,1,0,1,5,20,4,14,1,7.1,14,0,0,4,0,0,4,1,9,0,"Sheffield Utd","Everton",NA,6
"9515","9/21/19",1514,"George Baldock",2,"eng ENG","WB",90,0,0,0,0,0,0,1,0,1,12,6,50,8,3,1,4,0,0,4,0,6,0,"Sheffield Utd","Everton",NA,6
"9516","9/21/19",1515,"Jack O'Connell",5,"eng ENG","CB",90,0,0,0,0,0,0,1,0,1,8,3,37.5,8,0,0,3,2,0,1,2,19,0,"Sheffield Utd","Everton",NA,6
"9517","9/21/19",1529,"Paul Dummett",3,"wal WAL","CB",90,2,0,1,1,0,2,3,66.7,1,13,3,23.1,9,4,0,2,0,0,2,2,3,0,"Newcastle Utd","Brighton",NA,6
"9518","9/21/19",1530,"Jamaal Lascelles",6,"eng ENG","CB",90,2,1,1,1,0,0,0,NA,0,14,2,14.3,9,5,0,3,2,0,1,1,7,0,"Newcastle Utd","Brighton",NA,6
"9519","9/21/19",1531,"Fabian Schar",5,"ch SUI","CB",90,3,0,3,0,0,2,5,40,3,13,1,7.7,8,5,0,3,2,1,1,1,6,0,"Newcastle Utd","Brighton",NA,6
"9520","9/21/19",1532,"Martin DÃºbravka",1,"sk SVK","GK",90,0,0,0,0,0,0,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Newcastle Utd","Brighton",NA,6
"9521","9/21/19",1533,"Neal Maupay",7,"fr FRA","FW",81,0,0,0,0,0,0,2,0,2,18,5,27.8,0,4,14,2,1,0,1,0,0,0,"Brighton","Newcastle Utd",NA,6
"9522","9/21/19",1534,"Yves Bissouma",8,"ml MLI","RW,FW",9,0,0,0,0,0,0,0,NA,0,5,0,0,3,0,2,0,0,0,0,0,1,0,"Brighton","Newcastle Utd",NA,6
"9523","9/21/19",1535,"Aaron Mooy",18,"au AUS","LW",69,2,1,1,0,1,0,2,0,2,14,6,42.9,2,6,6,1,0,0,1,1,0,0,"Brighton","Newcastle Utd",NA,6
"9524","9/21/19",1536,"Aaron Connolly",44,"ie IRL","LW,WB,FW",21,1,1,1,0,0,1,2,50,1,5,3,60,1,4,0,1,0,0,1,0,0,0,"Brighton","Newcastle Utd",NA,6
"9525","9/21/19",1537,"Pascal Gross",13,"de GER","RW,AM",80,0,0,0,0,0,0,1,0,1,16,9,56.3,2,6,8,2,0,0,2,0,0,0,"Brighton","Newcastle Utd",NA,6
"9526","9/21/19",1538,"GaÃ«tan Bong",3,"cm CMR","WB,RW",10,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Brighton","Newcastle Utd",NA,6
"9527","9/21/19",1539,"Davy Propper",24,"nl NED","CM",90,3,2,2,1,0,1,3,33.3,2,18,4,22.2,8,9,1,2,1,0,1,0,1,0,"Brighton","Newcastle Utd",NA,6
"9528","9/21/19",1540,"Dale Stephens",6,"eng ENG","CM",90,3,2,2,1,0,0,0,NA,0,20,9,45,10,10,0,2,0,0,2,2,2,0,"Brighton","Newcastle Utd",NA,6
"9529","9/21/19",1541,"Steven Alzate",46,"co COL","WB,AM,LW",90,0,0,0,0,0,0,0,NA,0,14,4,28.6,2,5,7,2,0,0,2,0,0,0,"Brighton","Newcastle Utd",NA,6
"9530","9/21/19",1542,"Martin Montoya",22,"es ESP","WB,RB",90,2,0,1,0,1,0,3,0,3,22,2,9.1,11,8,3,1,1,0,0,1,2,0,"Brighton","Newcastle Utd",NA,6
"9531","9/21/19",1543,"Dan Burn",33,"eng ENG","CB,LB",90,2,1,1,1,0,0,2,0,2,16,4,25,6,5,5,2,0,0,2,1,3,0,"Brighton","Newcastle Utd",NA,6
"9532","9/21/19",1544,"Lewis Dunk",5,"eng ENG","CB",90,1,1,1,0,0,0,0,NA,0,10,3,30,8,1,1,1,1,0,0,3,5,0,"Brighton","Newcastle Utd",NA,6
"9533","9/21/19",1545,"Adam Webster",15,"eng ENG","CB",90,1,1,1,0,0,1,2,50,1,8,4,50,4,4,0,0,0,0,0,1,8,0,"Brighton","Newcastle Utd",NA,6
"9534","9/21/19",1546,"Mathew Ryan",1,"au AUS","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Brighton","Newcastle Utd",NA,6
"9535","9/21/19",1425,"Tanguy Ndombele",28,"fr FRA","CM",85,5,3,1,4,0,2,5,40,3,27,9,33.3,9,14,4,1,0,0,1,0,3,0,"Tottenham","Leicester City",NA,6
"9536","9/21/19",1426,"Lucas Moura",27,"br BRA","AM",5,1,0,0,1,0,1,1,100,0,5,3,60,0,3,2,0,0,0,0,0,0,0,"Tottenham","Leicester City",NA,6
"9537","9/21/19",1427,"Moussa Sissoko",17,"fr FRA","CM",66,0,0,0,0,0,0,0,NA,0,20,5,25,7,10,3,2,0,0,2,1,1,0,"Tottenham","Leicester City",NA,6
"9538","9/21/19",1428,"Victor Wanyama",12,"ke KEN","DM",24,1,0,0,1,0,0,0,NA,0,5,0,0,1,3,1,0,0,0,0,0,1,0,"Tottenham","Leicester City",NA,6
"9539","9/21/19",1429,"Harry Winks",8,"eng ENG","DM,CM",90,0,0,0,0,0,0,3,0,3,16,5,31.3,6,8,2,1,1,0,0,0,1,0,"Tottenham","Leicester City",NA,6
"9540","9/21/19",1430,"Danny Rose",3,"eng ENG","LB",90,3,3,0,3,0,0,1,0,1,13,5,38.5,6,6,1,3,1,0,2,0,7,0,"Tottenham","Leicester City",NA,6
"9541","9/21/19",1431,"Jan Vertonghen",5,"be BEL","CB",90,1,0,1,0,0,0,0,NA,0,5,1,20,5,0,0,1,1,0,0,0,6,0,"Tottenham","Leicester City",NA,6
"9542","9/21/19",1432,"Toby Alderweireld",4,"be BEL","CB",90,2,1,1,1,0,2,3,66.7,1,7,2,28.6,4,3,0,5,2,0,3,1,7,1,"Tottenham","Leicester City",NA,6
"9543","9/21/19",1433,"Serge Aurier",24,"ci CIV","RB",90,1,0,0,1,0,1,3,33.3,2,19,2,10.5,7,9,3,1,0,0,1,2,1,0,"Tottenham","Leicester City",NA,6
"9544","9/21/19",1434,"Paulo Gazzaniga",22,"ar ARG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Tottenham","Leicester City",NA,6
"9545","9/21/19",1435,"Sergio Aguero",10,"ar ARG","FW",90,2,2,0,2,0,0,0,NA,0,14,5,35.7,0,9,5,2,0,0,2,1,0,0,"Manchester City","Watford",NA,6
"9546","9/21/19",1436,"Bernardo Silva",20,"pt POR","LW",90,4,2,2,1,1,2,3,66.7,1,15,7,46.7,1,5,9,1,0,0,1,0,1,0,"Manchester City","Watford",NA,6
"9547","9/21/19",1437,"Riyad Mahrez",26,"dz ALG","RW",90,2,1,0,1,1,1,2,50,1,21,10,47.6,1,11,9,1,0,0,1,0,0,0,"Manchester City","Watford",NA,6
"9548","9/21/19",1438,"David Silva",21,"es ESP","CM",90,2,1,0,0,2,1,3,33.3,2,12,4,33.3,0,8,4,1,0,0,1,0,0,0,"Manchester City","Watford",NA,6
"9549","9/21/19",1439,"Kevin De Bruyne",17,"be BEL","CM",90,0,0,0,0,0,0,1,0,1,15,4,26.7,0,7,8,3,0,0,3,0,1,0,"Manchester City","Watford",NA,6
"9550","9/21/19",1440,"Rodrigo",16,"es ESP","DM",90,2,1,0,2,0,0,0,NA,0,16,2,12.5,3,11,2,1,0,0,1,0,2,0,"Manchester City","Watford",NA,6
"9551","9/21/19",1441,"Benjamin Mendy",22,"fr FRA","LB",45,0,0,0,0,0,0,0,NA,0,2,1,50,2,0,0,1,0,0,1,0,0,0,"Manchester City","Watford",NA,6
"9552","9/21/19",1442,"AngeliÃ±o",12,"es ESP","LB",45,0,0,0,0,0,0,0,NA,0,11,4,36.4,3,8,0,1,0,0,1,2,1,0,"Manchester City","Watford",NA,6
"9553","9/21/19",1443,"Fernandinho",25,"br BRA","CB",90,2,2,2,0,0,1,2,50,1,8,6,75,4,3,1,1,1,0,0,0,1,0,"Manchester City","Watford",NA,6
"9554","9/21/19",1444,"Nicolas Otamendi",30,"ar ARG","CB",62,3,1,3,0,0,2,3,66.7,1,1,1,100,1,0,0,0,0,0,0,1,0,0,"Manchester City","Watford",NA,6
"9555","9/21/19",1445,"Eric Garcia",50,"es ESP","CB",28,2,2,2,0,0,1,1,100,0,4,1,25,4,0,0,0,0,0,0,0,2,0,"Manchester City","Watford",NA,6
"9556","9/21/19",1446,"Kyle Walker",2,"eng ENG","RB",53,0,0,0,0,0,0,0,NA,0,3,2,66.7,0,3,0,0,0,0,0,3,0,0,"Manchester City","Watford",NA,6
"9557","9/21/19",1447,"Joao Cancelo",27,"pt POR","RB",37,1,0,1,0,0,1,1,100,0,3,0,0,0,3,0,0,0,0,0,1,1,0,"Manchester City","Watford",NA,6
"9558","9/21/19",1448,"Ederson",31,"br BRA","GK",90,1,1,1,0,0,1,2,50,1,2,0,0,2,0,0,0,0,0,0,0,0,0,"Manchester City","Watford",NA,6
"9559","9/21/19",1449,"Gerard Deulofeu",7,"es ESP","FW",76,0,0,0,0,0,0,1,0,1,25,4,16,1,12,12,0,0,0,0,2,0,0,"Watford","Manchester City",NA,6
"9560","9/21/19",1450,"Andre Gray",18,"eng ENG","FW",14,0,0,0,0,0,0,0,NA,0,5,2,40,0,1,4,0,0,0,0,0,0,0,"Watford","Manchester City",NA,6
"9561","9/21/19",1451,"Tom Cleverley",8,"eng ENG","CM,AM",90,1,0,0,1,0,1,2,50,1,32,5,15.6,7,21,4,2,2,0,0,2,2,0,"Watford","Manchester City",NA,6
"9562","9/21/19",1452,"Will Hughes",19,"eng ENG","CM",58,2,1,0,1,1,1,3,33.3,2,27,3,11.1,10,15,2,2,0,0,2,0,1,0,"Watford","Manchester City",NA,6
"9563","9/21/19",1453,"Ismaila Sarr",23,"sn SEN","AM,CM",32,1,1,0,0,1,0,0,NA,0,22,6,27.3,4,11,7,0,0,0,0,0,0,0,"Watford","Manchester City",NA,6
"9564","9/21/19",1454,"Dimitri Foulquier",36,"fr FRA","CM",32,0,0,0,0,0,0,1,0,1,13,5,38.5,3,8,2,0,0,0,0,1,1,0,"Watford","Manchester City",NA,6
"9565","9/21/19",1455,"Roberto Pereyra",37,"ar ARG","CM,AM",58,1,0,0,0,1,1,2,50,1,17,1,5.9,6,6,5,1,0,0,1,0,0,0,"Watford","Manchester City",NA,6
"9566","9/21/19",1456,"Abdoulaye Doucoure",16,"fr FRA","DM",90,1,1,1,0,0,0,4,0,4,35,6,17.1,17,17,1,1,0,0,1,1,1,0,"Watford","Manchester City",NA,6
"9567","9/21/19",1457,"Etienne Capoue",29,"fr FRA","DM",90,3,0,1,2,0,1,4,25,3,46,9,19.6,21,19,6,3,0,0,3,5,0,0,"Watford","Manchester City",NA,6
"9568","9/21/19",1458,"Jose Holebas",25,"gr GRE","LB",90,2,1,2,0,0,0,2,0,2,17,4,23.5,12,5,0,1,0,0,1,0,3,0,"Watford","Manchester City",NA,6
"9569","9/21/19",1459,"Adrian Mariappa",6,"jm JAM","CB",90,0,0,0,0,0,0,2,0,2,12,4,33.3,6,6,0,2,1,0,1,2,5,0,"Watford","Manchester City",NA,6
"9570","9/21/19",1460,"Craig Dawson",4,"eng ENG","CB",90,0,0,0,0,0,0,2,0,2,12,3,25,9,3,0,2,2,0,0,1,7,0,"Watford","Manchester City",NA,6
"9571","9/21/19",1461,"Kiko Femenia",21,"es ESP","RB",90,3,3,2,1,0,0,3,0,3,29,12,41.4,22,6,1,1,0,0,1,0,1,0,"Watford","Manchester City",NA,6
"9572","9/21/19",1462,"Ben Foster",26,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,2,0,0,2,0,0,0,0,0,0,0,0,0,"Watford","Manchester City",NA,6
"9573","9/21/19",1463,"Ashley Barnes",10,"at AUT","FW",78,0,0,0,0,0,0,2,0,2,19,9,47.4,0,3,16,1,0,0,1,1,0,0,"Burnley","Norwich City",NA,6
"9574","9/21/19",1464,"Jay Rodriguez",19,"eng ENG","FW",12,0,0,0,0,0,0,0,NA,0,5,0,0,0,2,3,0,0,0,0,0,0,0,"Burnley","Norwich City",NA,6
"9575","9/21/19",1465,"Chris Wood",9,"nz NZL","FW",90,0,0,0,0,0,0,0,NA,0,23,7,30.4,0,2,21,2,1,0,1,0,1,0,"Burnley","Norwich City",NA,6
"9576","9/21/19",1466,"Dwight McNeil",11,"eng ENG","CM",78,1,0,0,0,1,1,3,33.3,2,18,2,11.1,3,1,14,3,0,0,3,0,0,0,"Burnley","Norwich City",NA,6
"9577","9/21/19",1467,"Aaron Lennon",25,"eng ENG","CM",12,2,2,2,0,0,2,3,66.7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"Burnley","Norwich City",NA,6
"9578","9/21/19",1468,"Jeff Hendrick",13,"ie IRL","CM",89,1,1,1,0,0,0,3,0,3,14,6,42.9,3,6,5,1,0,0,1,1,0,0,"Burnley","Norwich City",NA,6
"9579","9/21/19",1469,"Robbie Brady",12,"ie IRL","CM",1,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Burnley","Norwich City",NA,6
"9580","9/21/19",1470,"Jack Cork",4,"eng ENG","DM",90,3,2,1,1,1,3,5,60,2,21,4,19,6,8,7,2,0,0,2,3,0,0,"Burnley","Norwich City",NA,6
"9581","9/21/19",1471,"Ashley Westwood",18,"eng ENG","DM",90,3,2,1,1,1,2,3,66.7,1,16,4,25,5,7,4,2,0,0,2,1,0,0,"Burnley","Norwich City",NA,6
"9582","9/21/19",1472,"Erik Pieters",23,"nl NED","LB",90,6,6,4,2,0,4,6,66.7,2,14,0,0,3,8,3,3,0,0,3,4,0,0,"Burnley","Norwich City",NA,6
"9583","9/21/19",1473,"Ben Mee",6,"eng ENG","CB",90,1,0,1,0,0,1,2,50,1,3,1,33.3,3,0,0,1,1,0,0,2,5,0,"Burnley","Norwich City",NA,6
"9584","9/21/19",1474,"James Tarkowski",5,"eng ENG","CB",90,2,1,2,0,0,2,3,66.7,1,7,2,28.6,4,3,0,3,1,0,2,2,4,0,"Burnley","Norwich City",NA,6
"9585","9/21/19",1475,"Matthew Lowton",2,"eng ENG","RB",90,0,0,0,0,0,0,0,NA,0,6,1,16.7,3,1,2,2,1,0,1,0,5,0,"Burnley","Norwich City",NA,6
"9586","9/21/19",1476,"Nick Pope",1,"eng ENG","GK",90,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Burnley","Norwich City",NA,6
"9587","9/21/19",1477,"Teemu Pukki",22,"fi FIN","FW",90,1,1,0,0,1,0,0,NA,0,17,7,41.2,4,4,9,1,0,0,1,0,0,0,"Norwich City","Burnley",NA,6
"9588","9/21/19",1478,"Todd Cantwell",14,"eng ENG","LW",89,3,2,1,2,0,0,1,0,1,18,6,33.3,6,9,3,0,0,0,0,0,0,0,"Norwich City","Burnley",NA,6
"9589","9/21/19",1479,"Patrick Roberts",7,"eng ENG","LW",1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,"Norwich City","Burnley",NA,6
"9590","9/21/19",1480,"Emiliano Buendia",17,"ar ARG","RW",90,0,0,0,0,0,0,3,0,3,19,3,15.8,6,10,3,3,0,0,3,0,2,0,"Norwich City","Burnley",NA,6
